service_id,date,exception_type
1592,20201228,2
1592,20210201,2
1592,20210308,2
1592,20210329,2
1592,20210405,2
1592,20210524,2
1592,20201222,2
1592,20201229,2
1592,20210202,2
1592,20210330,2
1592,20210406,2
1592,20201223,2
1592,20201230,2
1592,20210203,2
1592,20210331,2
1592,20210407,2
1592,20201224,2
1592,20201231,2
1592,20210204,2
1592,20210401,2
1592,20210408,2
1592,20210513,2
1592,20201225,2
1592,20210101,2
1592,20210205,2
1592,20210402,2
1592,20210409,2
1593,20210308,2
1593,20210405,2
1593,20210524,2
1593,20201224,2
1593,20201231,2
1593,20210513,2
1594,20201224,2
1594,20201231,2
1594,20201225,1
1594,20210101,1
1594,20210402,1
1594,20201226,1
1594,20210501,1
1595,20201221,1
1595,20201228,1
1595,20210201,1
1595,20210308,1
1595,20210329,1
1595,20210405,1
1595,20210524,1
1595,20201222,1
1595,20201229,1
1595,20210202,1
1595,20210330,1
1595,20210406,1
1595,20201223,1
1595,20201230,1
1595,20210203,1
1595,20210331,1
1595,20210407,1
1595,20201224,1
1595,20201231,1
1595,20210204,1
1595,20210401,1
1595,20210408,1
1595,20210513,1
1595,20201225,1
1595,20210101,1
1595,20210205,1
1595,20210402,1
1595,20210409,1
1596,20201221,1
1596,20201228,1
1596,20210201,1
1596,20210329,1
1596,20201222,1
1596,20201229,1
1596,20210202,1
1596,20210330,1
1596,20210406,1
1596,20201223,1
1596,20201230,1
1596,20210203,1
1596,20210331,1
1596,20210407,1
1596,20201224,1
1596,20201231,1
1596,20210204,1
1596,20210401,1
1596,20210408,1
1596,20210205,1
1596,20210409,1
1596,20201226,2
1596,20210501,2
1597,20201221,2
1597,20201228,2
1597,20210201,2
1597,20210329,2
1597,20201222,2
1597,20201229,2
1597,20210202,2
1597,20210330,2
1597,20210406,2
1597,20201223,2
1597,20201230,2
1597,20210203,2
1597,20210331,2
1597,20210407,2
1597,20201224,2
1597,20201231,2
1597,20210204,2
1597,20210401,2
1597,20210408,2
1597,20210205,2
1597,20210409,2
1597,20201226,1
1597,20210501,1
1598,20210308,1
1598,20210405,1
1598,20210524,1
1598,20201224,1
1598,20201231,1
1598,20210513,1
1598,20201225,1
1598,20210101,1
1598,20210402,1
1598,20201121,2
1598,20201128,2
1598,20201205,2
1598,20201122,2
1598,20201129,2
1598,20201206,2
1599,20201123,2
1599,20201130,2
1599,20201207,2
1599,20210308,2
1599,20210405,2
1599,20210524,2
1599,20201124,2
1599,20201201,2
1599,20201208,2
1599,20201125,2
1599,20201202,2
1599,20201209,2
1599,20201119,2
1599,20201126,2
1599,20201203,2
1599,20201210,2
1599,20201224,2
1599,20201231,2
1599,20210513,2
1599,20201120,2
1599,20201127,2
1599,20201204,2
1599,20201225,2
1599,20210101,2
1599,20210402,2
1600,20201224,1
1600,20201231,1
1600,20201121,2
1600,20201128,2
1600,20201205,2
1600,20201226,2
1600,20210501,2
1601,20201123,2
1601,20201130,2
1601,20201207,2
1601,20210308,2
1601,20210405,2
1601,20210524,2
1601,20201124,2
1601,20201201,2
1601,20201208,2
1601,20201125,2
1601,20201202,2
1601,20201209,2
1601,20201119,2
1601,20201126,2
1601,20201203,2
1601,20201210,2
1601,20210513,2
1601,20201120,2
1601,20201127,2
1601,20201204,2
1601,20201225,2
1601,20210101,2
1601,20210402,2
1601,20201121,2
1601,20201128,2
1601,20201205,2
1601,20201226,2
1601,20210501,2
1602,20201123,2
1602,20201130,2
1602,20201207,2
1602,20201124,2
1602,20201201,2
1602,20201208,2
1602,20201125,2
1602,20201202,2
1602,20201209,2
1602,20201119,2
1602,20201126,2
1602,20201203,2
1602,20201210,2
1602,20201120,2
1602,20201127,2
1602,20201204,2
1602,20201121,2
1602,20201128,2
1602,20201205,2
1602,20201122,2
1602,20201129,2
1602,20201206,2
1603,20201123,2
1603,20201130,2
1603,20201207,2
1603,20201124,2
1603,20201201,2
1603,20201208,2
1603,20201125,2
1603,20201202,2
1603,20201209,2
1603,20201119,2
1603,20201126,2
1603,20201203,2
1603,20201210,2
1603,20201224,2
1603,20201231,2
1603,20201120,2
1603,20201127,2
1603,20201204,2
1603,20201226,1
1603,20210501,1
1603,20201122,2
1603,20201129,2
1603,20201206,2
1604,20201224,1
1604,20201231,1
1604,20201120,2
1604,20201127,2
1604,20201204,2
1604,20201225,2
1604,20210101,2
1604,20210402,2
1604,20201121,2
1604,20201128,2
1604,20201205,2
1604,20201226,2
1604,20210501,2
1605,20201123,1
1605,20201130,1
1605,20201207,1
1605,20201124,1
1605,20201201,1
1605,20201208,1
1605,20201125,1
1605,20201202,1
1605,20201209,1
1605,20201119,1
1605,20201126,1
1605,20201203,1
1605,20201210,1
1605,20201120,1
1605,20201127,1
1605,20201204,1
1606,20201123,1
1606,20201130,1
1606,20201207,1
1606,20201124,1
1606,20201201,1
1606,20201208,1
1606,20201125,1
1606,20201202,1
1606,20201209,1
1606,20201119,1
1606,20201126,1
1606,20201203,1
1606,20201210,1
1606,20201120,1
1606,20201127,1
1606,20201204,1
1606,20201121,1
1606,20201128,1
1606,20201205,1
1607,20201123,1
1607,20201130,1
1607,20201207,1
1607,20201124,1
1607,20201201,1
1607,20201208,1
1607,20201125,1
1607,20201202,1
1607,20201209,1
1607,20201119,1
1607,20201126,1
1607,20201203,1
1607,20201210,1
1607,20201120,1
1607,20201127,1
1607,20201204,1
1607,20201122,1
1607,20201129,1
1607,20201206,1
1608,20201123,2
1608,20201130,2
1608,20201207,2
1608,20201124,2
1608,20201201,2
1608,20201208,2
1608,20201125,2
1608,20201202,2
1608,20201209,2
1608,20201119,2
1608,20201126,2
1608,20201203,2
1608,20201210,2
1608,20201224,2
1608,20201231,2
1608,20201225,1
1608,20210101,1
1608,20210402,1
1608,20201226,1
1608,20210501,1
1608,20201122,2
1608,20201129,2
1608,20201206,2
1609,20201123,1
1609,20201130,1
1609,20201124,1
1609,20201201,1
1609,20201125,1
1609,20201202,1
1609,20201119,1
1609,20201126,1
1609,20201203,1
1609,20201120,1
1609,20201127,1
1609,20201121,1
1609,20201128,1
1610,20201206,1
1610,20201213,1
1610,20201220,1
1611,20201207,1
1611,20201214,1
1611,20201208,1
1611,20201215,1
1611,20201209,1
1611,20201216,1
1611,20201210,1
1611,20201217,1
1611,20201204,1
1611,20201211,1
1611,20201218,1
1611,20201205,1
1611,20201212,1
1611,20201219,1
1612,20201207,1
1612,20201214,1
1612,20201208,1
1612,20201215,1
1612,20201209,1
1612,20201216,1
1612,20201210,1
1612,20201217,1
1612,20201204,1
1612,20201211,1
1612,20201218,1
1613,20201123,1
1613,20201130,1
1613,20201124,1
1613,20201201,1
1613,20201125,1
1613,20201202,1
1613,20201119,1
1613,20201126,1
1613,20201203,1
1613,20201120,1
1613,20201127,1
1613,20201204,1
1614,20201123,1
1614,20201130,1
1614,20201124,1
1614,20201201,1
1614,20201125,1
1614,20201202,1
1614,20201119,1
1614,20201126,1
1614,20201203,1
1614,20201120,1
1614,20201127,1
1614,20201122,1
1614,20201129,1
1615,20201123,1
1615,20201130,1
1615,20201124,1
1615,20201201,1
1615,20201125,1
1615,20201202,1
1615,20201119,1
1615,20201126,1
1615,20201203,1
1615,20201120,1
1615,20201127,1
1615,20201204,1
1615,20201121,1
1615,20201128,1
1616,20201205,1
1616,20201212,1
1616,20201219,1
1616,20201206,1
1616,20201213,1
1616,20201220,1
1617,20201207,1
1617,20201214,1
1617,20201208,1
1617,20201215,1
1617,20201209,1
1617,20201216,1
1617,20201210,1
1617,20201217,1
1617,20201211,1
1617,20201218,1
1618,20201207,1
1618,20201214,1
1618,20201208,1
1618,20201215,1
1618,20201209,1
1618,20201216,1
1618,20201210,1
1618,20201217,1
1618,20201211,1
1618,20201218,1
1618,20201205,1
1618,20201212,1
1618,20201219,1
1619,20201205,1
1619,20201212,1
1619,20201219,1
1620,20201207,1
1620,20201214,1
1620,20201208,1
1620,20201215,1
1620,20201209,1
1620,20201216,1
1620,20201210,1
1620,20201217,1
1620,20201204,1
1620,20201211,1
1620,20201218,1
1620,20201205,1
1620,20201212,1
1620,20201219,1
1620,20201206,1
1620,20201213,1
1620,20201220,1
1621,20201204,1
1621,20201211,1
1621,20201218,1
1621,20201205,1
1621,20201212,1
1621,20201219,1
1622,20201207,1
1622,20201214,1
1622,20201208,1
1622,20201215,1
1622,20201209,1
1622,20201216,1
1622,20201210,1
1622,20201217,1
1622,20201204,1
1622,20201211,1
1622,20201218,1
1622,20201206,1
1622,20201213,1
1622,20201220,1
1623,20201207,1
1623,20201214,1
1623,20201208,1
1623,20201215,1
1623,20201209,1
1623,20201216,1
1623,20201210,1
1623,20201217,1
1623,20201206,1
1623,20201213,1
1623,20201220,1
1624,20210308,1
1624,20210405,1
1624,20210524,1
1624,20210513,1
1624,20201225,1
1624,20210101,1
1624,20210402,1
1624,20201226,1
1624,20210501,1
1624,20201122,2
1624,20201129,2
1625,20201123,2
1625,20201130,2
1625,20201207,2
1625,20201214,2
1625,20201124,2
1625,20201201,2
1625,20201208,2
1625,20201215,2
1625,20201125,2
1625,20201202,2
1625,20201209,2
1625,20201216,2
1625,20201119,2
1625,20201126,2
1625,20201203,2
1625,20201210,2
1625,20201217,2
1625,20201225,1
1625,20210101,1
1625,20210402,1
1625,20201121,2
1625,20201128,2
1625,20201205,2
1625,20201212,2
1625,20201219,2
1625,20201122,2
1625,20201129,2
1625,20201206,2
1625,20201213,2
1625,20201220,2
1626,20201123,1
1626,20201130,1
1626,20201124,1
1626,20201201,1
1626,20201125,1
1626,20201202,1
1626,20201119,1
1626,20201126,1
1626,20201203,1
1626,20201121,1
1626,20201128,1
1626,20201122,1
1626,20201129,1
1627,20201207,1
1627,20201214,1
1627,20201208,1
1627,20201215,1
1627,20201209,1
1627,20201216,1
1627,20201210,1
1627,20201217,1
1627,20201205,1
1627,20201212,1
1627,20201219,1
1627,20201206,1
1627,20201213,1
1627,20201220,1
1628,20201123,1
1628,20201130,1
1628,20201124,1
1628,20201201,1
1628,20201202,1
1628,20201119,1
1628,20201126,1
1628,20201203,1
1628,20201120,1
1628,20201127,1
1628,20201204,1
1629,20201123,1
1629,20201130,1
1629,20201124,1
1629,20201201,1
1629,20201202,1
1629,20201119,1
1629,20201126,1
1629,20201203,1
1630,20201120,1
1630,20201127,1
1630,20201204,1
1630,20201121,1
1630,20201128,1
1631,20201123,1
1631,20201130,1
1631,20201124,1
1631,20201201,1
1631,20201202,1
1631,20201119,1
1631,20201126,1
1631,20201203,1
1631,20201122,1
1631,20201129,1
1632,20201123,1
1632,20201130,1
1632,20201124,1
1632,20201201,1
1632,20201202,1
1632,20201119,1
1632,20201126,1
1632,20201203,1
1632,20201120,1
1632,20201127,1
1632,20201204,1
1632,20201121,1
1632,20201128,1
1633,20201123,1
1633,20201130,1
1633,20201124,1
1633,20201201,1
1633,20201202,1
1633,20201119,1
1633,20201126,1
1633,20201203,1
1633,20201120,1
1633,20201127,1
1633,20201204,1
1633,20201121,1
1633,20201128,1
1633,20201122,1
1633,20201129,1
1634,20201123,1
1634,20201130,1
1634,20201124,1
1634,20201201,1
1634,20201202,1
1634,20201119,1
1634,20201126,1
1634,20201203,1
1634,20201121,1
1634,20201128,1
1634,20201122,1
1634,20201129,1
1635,20201123,2
1635,20201130,2
1635,20201207,2
1635,20201214,2
1635,20201221,2
1635,20201228,2
1635,20210201,2
1635,20210308,2
1635,20210329,2
1635,20210405,2
1635,20210524,2
1635,20201124,2
1635,20201201,2
1635,20201208,2
1635,20201215,2
1635,20201222,2
1635,20201229,2
1635,20210202,2
1635,20210330,2
1635,20210406,2
1635,20201125,2
1635,20201202,2
1635,20201209,2
1635,20201216,2
1635,20201223,2
1635,20201230,2
1635,20210203,2
1635,20210331,2
1635,20210407,2
1635,20201119,2
1635,20201126,2
1635,20201203,2
1635,20201210,2
1635,20201217,2
1635,20201224,2
1635,20201231,2
1635,20210204,2
1635,20210401,2
1635,20210408,2
1635,20210513,2
1636,20201221,1
1636,20201228,1
1636,20210201,1
1636,20210329,1
1636,20201222,1
1636,20201229,1
1636,20210202,1
1636,20210330,1
1636,20210406,1
1636,20201223,1
1636,20201230,1
1636,20210203,1
1636,20210331,1
1636,20210407,1
1636,20201224,1
1636,20201231,1
1636,20210204,1
1636,20210401,1
1636,20210408,1
1636,20210205,1
1636,20210409,1
1636,20201121,2
1636,20201128,2
1636,20201205,2
1636,20201212,2
1636,20201219,2
1636,20201226,2
1636,20210501,2
1637,20201221,1
1637,20201228,1
1637,20210201,1
1637,20210308,1
1637,20210329,1
1637,20210405,1
1637,20210524,1
1637,20201222,1
1637,20201229,1
1637,20210202,1
1637,20210330,1
1637,20210406,1
1637,20201223,1
1637,20201230,1
1637,20210203,1
1637,20210331,1
1637,20210407,1
1637,20201224,1
1637,20201231,1
1637,20210204,1
1637,20210401,1
1637,20210408,1
1637,20210513,1
1637,20201225,1
1637,20210101,1
1637,20210205,1
1637,20210402,1
1637,20210409,1
1637,20201121,2
1637,20201128,2
1637,20201205,2
1637,20201212,2
1637,20201219,2
1637,20201122,2
1637,20201129,2
1637,20201206,2
1637,20201213,2
1637,20201220,2
1638,20201123,2
1638,20201130,2
1638,20201207,2
1638,20201214,2
1638,20201124,2
1638,20201201,2
1638,20201208,2
1638,20201215,2
1638,20201125,2
1638,20201202,2
1638,20201209,2
1638,20201216,2
1638,20201119,2
1638,20201126,2
1638,20201203,2
1638,20201210,2
1638,20201217,2
1638,20201225,1
1638,20210101,1
1638,20210205,1
1638,20210402,1
1638,20210409,1
1638,20201121,2
1638,20201128,2
1638,20201205,2
1638,20201212,2
1638,20201219,2
1638,20201122,2
1638,20201129,2
1638,20201206,2
1638,20201213,2
1638,20201220,2
1639,20201221,1
1639,20201228,1
1639,20210201,1
1639,20210308,1
1639,20210329,1
1639,20210405,1
1639,20210524,1
1639,20201222,1
1639,20201229,1
1639,20210202,1
1639,20210330,1
1639,20210406,1
1639,20201223,1
1639,20201230,1
1639,20210203,1
1639,20210331,1
1639,20210407,1
1639,20201224,1
1639,20201231,1
1639,20210204,1
1639,20210401,1
1639,20210408,1
1639,20210513,1
1639,20201120,2
1639,20201127,2
1639,20201204,2
1639,20201211,2
1639,20201218,2
1639,20201121,2
1639,20201128,2
1639,20201205,2
1639,20201212,2
1639,20201219,2
1639,20201122,2
1639,20201129,2
1639,20201206,2
1639,20201213,2
1639,20201220,2
1640,20201221,1
1640,20201228,1
1640,20210201,1
1640,20210329,1
1640,20201222,1
1640,20201229,1
1640,20210202,1
1640,20210330,1
1640,20210406,1
1640,20201223,1
1640,20201230,1
1640,20210203,1
1640,20210331,1
1640,20210407,1
1640,20201224,1
1640,20201231,1
1640,20210204,1
1640,20210401,1
1640,20210408,1
1640,20201120,2
1640,20201127,2
1640,20201204,2
1640,20201211,2
1640,20201218,2
1640,20201225,2
1640,20210101,2
1640,20210402,2
1640,20201121,2
1640,20201128,2
1640,20201205,2
1640,20201212,2
1640,20201219,2
1640,20201226,2
1640,20210501,2
1641,20201207,1
1641,20201214,1
1641,20201208,1
1641,20201215,1
1641,20201209,1
1641,20201216,1
1641,20201210,1
1641,20201217,1
1641,20201211,1
1641,20201218,1
1641,20201205,1
1641,20201212,1
1641,20201219,1
1641,20201206,1
1641,20201213,1
1641,20201220,1
1642,20201211,1
1642,20201218,1
1643,20201207,1
1643,20201214,1
1643,20201208,1
1643,20201215,1
1643,20201209,1
1643,20201216,1
1643,20201210,1
1643,20201217,1
1644,20201211,1
1644,20201218,1
1644,20201205,1
1644,20201212,1
1644,20201219,1
1644,20201206,1
1644,20201213,1
1644,20201220,1
1645,20201211,1
1645,20201218,1
1645,20201205,1
1645,20201212,1
1645,20201219,1
1646,20201123,2
1646,20201130,2
1646,20210308,2
1646,20210405,2
1646,20210524,2
1646,20201124,2
1646,20201201,2
1646,20201125,2
1646,20201202,2
1646,20201119,2
1646,20201126,2
1646,20201203,2
1646,20201224,2
1646,20201231,2
1646,20210513,2
1646,20201120,2
1646,20201127,2
1646,20201204,2
1646,20201225,2
1646,20210101,2
1646,20210402,2
1647,20201123,2
1647,20201130,2
1647,20201207,2
1647,20201214,2
1647,20201124,2
1647,20201201,2
1647,20201208,2
1647,20201215,2
1647,20201125,2
1647,20201202,2
1647,20201209,2
1647,20201216,2
1647,20201119,2
1647,20201126,2
1647,20201203,2
1647,20201210,2
1647,20201217,2
1647,20201224,2
1647,20201231,2
1647,20201225,1
1647,20210101,1
1647,20210402,1
1647,20201226,1
1647,20210501,1
1647,20201122,2
1647,20201129,2
1647,20201206,2
1647,20201213,2
1648,20201123,1
1648,20201130,1
1648,20201207,1
1648,20201214,1
1648,20201124,1
1648,20201201,1
1648,20201208,1
1648,20201215,1
1648,20201125,1
1648,20201202,1
1648,20201209,1
1648,20201216,1
1648,20201119,1
1648,20201126,1
1648,20201203,1
1648,20201210,1
1648,20201217,1
1648,20201122,1
1648,20201129,1
1648,20201206,1
1648,20201213,1
1649,20201123,2
1649,20201130,2
1649,20201207,2
1649,20201214,2
1649,20210308,2
1649,20210405,2
1649,20210524,2
1649,20201124,2
1649,20201201,2
1649,20201208,2
1649,20201215,2
1649,20201125,2
1649,20201202,2
1649,20201209,2
1649,20201216,2
1649,20201119,2
1649,20201126,2
1649,20201203,2
1649,20201210,2
1649,20201217,2
1649,20210513,2
1649,20201120,2
1649,20201127,2
1649,20201204,2
1649,20201211,2
1649,20201218,2
1649,20201225,2
1649,20210101,2
1649,20210402,2
1649,20201226,2
1649,20210501,2
1650,20201123,2
1650,20201130,2
1650,20201207,2
1650,20201214,2
1650,20201124,2
1650,20201201,2
1650,20201208,2
1650,20201215,2
1650,20201125,2
1650,20201202,2
1650,20201209,2
1650,20201216,2
1650,20201119,2
1650,20201126,2
1650,20201203,2
1650,20201210,2
1650,20201217,2
1650,20201122,2
1650,20201129,2
1650,20201206,2
1650,20201213,2
1651,20201122,1
1651,20201129,1
1651,20201206,1
1651,20201213,1
1652,20210308,1
1652,20210405,1
1652,20210524,1
1652,20201224,1
1652,20201231,1
1652,20210513,1
1652,20201120,2
1652,20201127,2
1652,20201204,2
1652,20201211,2
1652,20201218,2
1652,20201121,2
1652,20201128,2
1652,20201205,2
1652,20201212,2
1652,20201219,2
1652,20201122,2
1652,20201129,2
1652,20201206,2
1652,20201213,2
1652,20201220,2
1653,20201121,1
1653,20201128,1
1653,20201205,1
1653,20201212,1
1653,20201219,1
1653,20201220,1
1654,20201120,1
1654,20201127,1
1654,20201204,1
1654,20201211,1
1654,20201218,1
1654,20201121,1
1654,20201128,1
1654,20201205,1
1654,20201212,1
1654,20201219,1
1654,20201220,1
1655,20201221,2
1655,20201228,2
1655,20210201,2
1655,20210308,2
1655,20210329,2
1655,20210405,2
1655,20210524,2
1655,20201222,2
1655,20201229,2
1655,20210202,2
1655,20210330,2
1655,20210406,2
1655,20201223,2
1655,20201230,2
1655,20210203,2
1655,20210331,2
1655,20210407,2
1655,20201224,2
1655,20201231,2
1655,20210204,2
1655,20210401,2
1655,20210408,2
1655,20210513,2
1656,20201123,2
1656,20201221,2
1656,20201228,2
1656,20210201,2
1656,20210308,2
1656,20210329,2
1656,20210405,2
1656,20210524,2
1656,20201124,2
1656,20201222,2
1656,20201229,2
1656,20210202,2
1656,20210330,2
1656,20210406,2
1656,20201125,2
1656,20201223,2
1656,20201230,2
1656,20210203,2
1656,20210331,2
1656,20210407,2
1656,20201119,2
1656,20201126,2
1656,20201224,2
1656,20201231,2
1656,20210204,2
1656,20210401,2
1656,20210408,2
1656,20210513,2
1656,20201120,2
1656,20201225,2
1656,20210101,2
1656,20210205,2
1656,20210402,2
1656,20210409,2
1657,20201120,2
1657,20201225,2
1657,20210101,2
1657,20210205,2
1657,20210402,2
1657,20210409,2
1658,20210308,1
1658,20210405,1
1658,20210524,1
1658,20210513,1
1658,20201225,1
1658,20210101,1
1658,20210402,1
1658,20201226,1
1658,20210501,1
1658,20201122,2
1659,20201123,2
1659,20201221,2
1659,20201228,2
1659,20210201,2
1659,20210308,2
1659,20210329,2
1659,20210405,2
1659,20210524,2
1659,20201124,2
1659,20201222,2
1659,20201229,2
1659,20210202,2
1659,20210330,2
1659,20210406,2
1659,20201125,2
1659,20201223,2
1659,20201230,2
1659,20210203,2
1659,20210331,2
1659,20210407,2
1659,20201119,2
1659,20201126,2
1659,20201224,2
1659,20201231,2
1659,20210204,2
1659,20210401,2
1659,20210408,2
1659,20210513,2
1660,20201221,1
1660,20201228,1
1660,20210201,1
1660,20210329,1
1660,20201222,1
1660,20201229,1
1660,20210202,1
1660,20210330,1
1660,20210406,1
1660,20201223,1
1660,20201230,1
1660,20210203,1
1660,20210331,1
1660,20210407,1
1660,20210204,1
1660,20210401,1
1660,20210408,1
1661,20201224,1
1661,20201231,1
1661,20210205,1
1661,20210409,1
1661,20201121,2
1661,20201226,2
1661,20210501,2
1662,20201123,1
1662,20201124,1
1662,20201125,1
1662,20201119,1
1662,20201126,1
1662,20201120,1
1663,20201123,2
1663,20210308,2
1663,20210405,2
1663,20210524,2
1663,20201124,2
1663,20201125,2
1663,20201119,2
1663,20201126,2
1663,20201224,2
1663,20201231,2
1663,20210513,2
1663,20201120,2
1663,20201225,2
1663,20210101,2
1663,20210402,2
1664,20210308,1
1664,20210405,1
1664,20210524,1
1664,20201224,1
1664,20201231,1
1664,20210513,1
1664,20201225,1
1664,20210101,1
1664,20210402,1
1664,20201121,2
1664,20201122,2
1665,20201123,2
1665,20210308,2
1665,20210405,2
1665,20210524,2
1665,20201124,2
1665,20201125,2
1665,20201119,2
1665,20201126,2
1665,20210513,2
1665,20201120,2
1665,20201225,2
1665,20210101,2
1665,20210402,2
1665,20201121,2
1665,20201226,2
1665,20210501,2
1666,20201123,2
1666,20201124,2
1666,20201125,2
1666,20201119,2
1666,20201126,2
1666,20201120,2
1666,20201121,2
1666,20201122,2
1667,20210205,1
1667,20210409,1
1668,20201123,2
1668,20201124,2
1668,20201125,2
1668,20201119,2
1668,20201126,2
1668,20201120,2
1668,20210205,2
1668,20210409,2
1668,20201121,2
1668,20201122,2
1669,20201123,2
1669,20201221,2
1669,20201228,2
1669,20210201,2
1669,20210329,2
1669,20201124,2
1669,20201222,2
1669,20201229,2
1669,20210202,2
1669,20210330,2
1669,20210406,2
1669,20201125,2
1669,20201223,2
1669,20201230,2
1669,20210203,2
1669,20210331,2
1669,20210407,2
1669,20201119,2
1669,20201126,2
1669,20210204,2
1669,20210401,2
1669,20210408,2
1669,20201225,1
1669,20210101,1
1669,20210402,1
1669,20201121,2
1669,20201122,2
1670,20201120,2
1670,20201225,2
1670,20210101,2
1670,20210402,2
1671,20201123,2
1671,20201221,2
1671,20201228,2
1671,20210201,2
1671,20210329,2
1671,20201124,2
1671,20201222,2
1671,20201229,2
1671,20210202,2
1671,20210330,2
1671,20210406,2
1671,20201125,2
1671,20201223,2
1671,20201230,2
1671,20210203,2
1671,20210331,2
1671,20210407,2
1671,20201119,2
1671,20201126,2
1671,20210204,2
1671,20210401,2
1671,20210408,2
1671,20201120,2
1671,20210205,2
1671,20210409,2
1671,20201121,2
1671,20201122,2
1672,20210308,1
1672,20210405,1
1672,20210524,1
1672,20201224,1
1672,20201231,1
1672,20210513,1
1672,20201225,1
1672,20210101,1
1672,20210205,1
1672,20210402,1
1672,20210409,1
1672,20201121,2
1672,20201122,2
1673,20201123,2
1673,20210308,2
1673,20210405,2
1673,20210524,2
1673,20201124,2
1673,20201125,2
1673,20201119,2
1673,20201126,2
1673,20201224,2
1673,20201231,2
1673,20210513,2
1673,20201120,2
1673,20201225,2
1673,20210101,2
1673,20210205,2
1673,20210402,2
1673,20210409,2
1674,20201221,1
1674,20201228,1
1674,20210201,1
1674,20210308,1
1674,20210329,1
1674,20210405,1
1674,20210524,1
1674,20201222,1
1674,20201229,1
1674,20210202,1
1674,20210330,1
1674,20210406,1
1674,20201223,1
1674,20201230,1
1674,20210203,1
1674,20210331,1
1674,20210407,1
1674,20201224,1
1674,20201231,1
1674,20210204,1
1674,20210401,1
1674,20210408,1
1674,20210513,1
1674,20201225,1
1674,20210101,1
1674,20210402,1
1674,20201121,2
1674,20201122,2
1675,20201123,2
1675,20201221,2
1675,20201228,2
1675,20210201,2
1675,20210308,2
1675,20210329,2
1675,20210405,2
1675,20210524,2
1675,20201124,2
1675,20201222,2
1675,20201229,2
1675,20210202,2
1675,20210330,2
1675,20210406,2
1675,20201125,2
1675,20201223,2
1675,20201230,2
1675,20210203,2
1675,20210331,2
1675,20210407,2
1675,20201119,2
1675,20201126,2
1675,20201224,2
1675,20201231,2
1675,20210204,2
1675,20210401,2
1675,20210408,2
1675,20210513,2
1675,20201120,2
1675,20201225,2
1675,20210101,2
1675,20210402,2
1676,20201123,2
1676,20201221,2
1676,20201228,2
1676,20210201,2
1676,20210329,2
1676,20201124,2
1676,20201222,2
1676,20201229,2
1676,20210202,2
1676,20210330,2
1676,20210406,2
1676,20201125,2
1676,20201223,2
1676,20201230,2
1676,20210203,2
1676,20210331,2
1676,20210407,2
1676,20201119,2
1676,20201126,2
1676,20210204,2
1676,20210401,2
1676,20210408,2
1676,20201120,2
1676,20201121,2
1676,20201122,2
1677,20201123,2
1677,20210308,2
1677,20210405,2
1677,20210524,2
1677,20201124,2
1677,20201125,2
1677,20201119,2
1677,20201126,2
1677,20201224,2
1677,20201231,2
1677,20210513,2
1678,20210308,1
1678,20210405,1
1678,20210524,1
1678,20201224,1
1678,20201231,1
1678,20210513,1
1678,20201120,2
1678,20201121,2
1678,20201122,2
1679,20201224,1
1679,20201231,1
1679,20201120,2
1679,20201225,2
1679,20210101,2
1679,20210402,2
1679,20201121,2
1679,20201226,2
1679,20210501,2
1680,20201221,1
1680,20201228,1
1680,20210201,1
1680,20210329,1
1680,20201222,1
1680,20201229,1
1680,20210202,1
1680,20210330,1
1680,20210406,1
1680,20201223,1
1680,20201230,1
1680,20210203,1
1680,20210331,1
1680,20210407,1
1680,20201224,1
1680,20201231,1
1680,20210204,1
1680,20210401,1
1680,20210408,1
1680,20201120,2
1680,20201225,2
1680,20210101,2
1680,20210402,2
1680,20201121,2
1680,20201226,2
1680,20210501,2
1681,20201123,2
1681,20201124,2
1681,20201125,2
1681,20201119,2
1681,20201126,2
1681,20201224,2
1681,20201231,2
1681,20201225,1
1681,20210101,1
1681,20210402,1
1681,20201226,1
1681,20210501,1
1681,20201122,2
1682,20201123,1
1682,20201124,1
1682,20201125,1
1682,20201119,1
1682,20201126,1
1682,20201120,1
1682,20201121,1
1683,20201123,1
1683,20201124,1
1683,20201125,1
1683,20201119,1
1683,20201126,1
1683,20201120,1
1683,20201121,1
1683,20201122,1
1684,20201123,2
1684,20201221,2
1684,20201228,2
1684,20210201,2
1684,20210308,2
1684,20210329,2
1684,20210405,2
1684,20210524,2
1684,20201124,2
1684,20201222,2
1684,20201229,2
1684,20210202,2
1684,20210330,2
1684,20210406,2
1684,20201125,2
1684,20201223,2
1684,20201230,2
1684,20210203,2
1684,20210331,2
1684,20210407,2
1684,20201119,2
1684,20201126,2
1684,20210204,2
1684,20210401,2
1684,20210408,2
1684,20210513,2
1684,20201120,2
1684,20201225,2
1684,20210101,2
1684,20210402,2
1684,20201121,2
1684,20201226,2
1684,20210501,2
1685,20201221,1
1685,20201228,1
1685,20210201,1
1685,20210308,1
1685,20210329,1
1685,20210405,1
1685,20210524,1
1685,20201222,1
1685,20201229,1
1685,20210202,1
1685,20210330,1
1685,20210406,1
1685,20201223,1
1685,20201230,1
1685,20210203,1
1685,20210331,1
1685,20210407,1
1685,20201224,1
1685,20201231,1
1685,20210204,1
1685,20210401,1
1685,20210408,1
1685,20210513,1
1685,20201225,1
1685,20210101,1
1685,20210402,1
1685,20201121,2
1685,20201128,2
1685,20201205,2
1685,20201212,2
1685,20201219,2
1685,20201122,2
1685,20201129,2
